t,seq,v_cmd,w_cmd,omega_meas_l,omega_meas_r,yaw,yaw_rate,wE_l,wE_r,e_psi_deg,r_err_dps,sigma_err,dw_yaw,lam,omega_ref_l,omega_ref_r,pwm_l,pwm_r,vbat,fault_flags
0.5811,0,0.3,0.0,0.0,0.0,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.5824,1,0.3,0.0,0.0,0.0,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.5939,2,0.3,0.0,1.66154,1.66154,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.6026,3,0.3,0.0,1.66154,1.66154,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.6125,4,0.3,0.0,2.99077,2.99077,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.6241,5,0.3,0.0,2.99077,2.99077,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.6337,6,0.3,0.0,4.05415,4.05415,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.6423,7,0.3,0.0,4.05415,4.05415,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.6524,8,0.3,0.0,4.90486,4.90486,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.6624,9,0.3,0.0,4.90486,4.90486,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.6726,10,0.3,0.0,5.58543,5.58543,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.6828,11,0.3,0.0,5.58543,5.58543,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.6933,12,0.3,0.0,6.12988,6.12988,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.7025,13,0.3,0.0,6.12988,6.12988,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.7135,14,0.3,0.0,6.56544,6.56544,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.7227,15,0.3,0.0,6.56544,6.56544,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.7322,16,0.3,0.0,6.91389,6.91389,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.7423,17,0.3,0.0,6.91389,6.91389,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.7524,18,0.3,0.0,7.19265,7.19265,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.7627,19,0.3,0.0,7.19265,7.19265,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.7725,20,0.3,0.0,7.41566,7.41566,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.7824,21,0.3,0.0,7.41566,7.41566,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.7924,22,0.3,0.0,7.59407,7.59407,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.8027,23,0.3,0.0,7.59407,7.59407,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.8125,24,0.3,0.0,7.73679,7.73679,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.8234,25,0.3,0.0,7.73679,7.73679,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.8368,26,0.3,0.0,7.85097,7.85097,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.8429,27,0.3,0.0,7.85097,7.85097,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.8533,28,0.3,0.0,7.94232,7.94232,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.8652,29,0.3,0.0,7.94232,7.94232,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.8724,30,0.3,0.0,8.01539,8.01539,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.8842,31,0.3,0.0,8.01539,8.01539,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.893,32,0.3,0.0,8.07385,8.07385,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.9022,33,0.3,0.0,8.07385,8.07385,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.9126,34,0.3,0.0,8.12062,8.12062,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.922,35,0.3,0.0,8.12062,8.12062,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.9322,36,0.3,0.0,8.15803,8.15803,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.9423,37,0.3,0.0,8.15803,8.15803,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.9522,38,0.3,0.0,8.18797,8.18797,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.962,39,0.3,0.0,8.18797,8.18797,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.9721,40,0.3,0.0,8.21191,8.21191,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
0.982,41,0.3,0.0,8.21191,8.21191,0.0,0.0,9.23077,9.23077,0.0,0.0,0.0,0.0,0.9,8.30769,8.30769,0.0,0.0,11.1,0
1.0351,42,0.3,0.0,8.23107,8.23107,-0.00922,-0.46122,9.23077,9.23077,0.52852,-26.42617,0.44044,0.67953,0.7453,6.20015,7.55921,0.0,0.0,11.1,0
1.0812,43,0.3,0.0,8.24639,8.24639,-0.01847,-0.46208,9.23077,9.23077,1.05803,-26.47537,0.44126,0.68395,0.74516,6.19442,7.56233,0.0,0.0,11.1,0
1.1354,44,0.3,0.0,7.50974,7.99901,-0.03481,-0.39339,9.23077,9.23077,1.9946,-22.53953,0.42802,0.61561,0.75751,6.37682,7.60804,0.0,0.0,11.1,0
1.1993,45,0.3,0.0,7.03623,7.8418,-0.04917,-0.34913,9.23077,9.23077,2.81729,-20.00375,0.41961,0.57921,0.76665,6.4976,7.65602,0.0,0.0,11.1,0
1.2789,46,0.3,0.0,6.71444,7.72773,-0.06884,-0.31946,9.23077,9.23077,3.9445,-18.30375,0.4135,0.57425,0.77338,6.56464,7.71314,0.0,0.0,11.1,0
1.3543,47,0.3,0.0,6.60862,7.69273,-0.08759,-0.30956,9.23077,9.23077,5.01836,-17.73663,0.41163,0.62663,0.77574,6.53405,7.7873,0.0,0.0,11.1,0
1.422,48,0.3,0.0,6.58716,7.70269,-0.10603,-0.3066,9.23077,9.23077,6.07527,-17.56687,0.41216,0.70933,0.77646,6.45799,7.87664,0.0,0.0,11.1,0
1.4851,49,0.3,0.0,6.56124,7.74398,-0.12421,-0.30138,9.23077,9.23077,7.11644,-17.2679,0.41437,0.78792,0.77774,6.3912,7.96705,0.0,0.0,11.1,0
