t,seq,v_cmd,w_cmd,omega_meas_l,omega_meas_r,yaw,yaw_rate,wE_l,wE_r,e_psi_deg,r_err_dps,sigma_err,dw_yaw,lam,omega_ref_l,omega_ref_r,pwm_l,pwm_r,vbat,fault_flags
4.4237,403,0.15,0.0,4.74268,4.40899,-0.00024,0.0,4.61538,4.61538,-0.00089,0.0,0.03571,-0.00012,0.99921,4.61186,4.61163,0.20997533202171326,0.22539107501506805,0.0,0
4.4337,404,0.15,0.0,4.74268,4.40899,-0.00024,0.0,4.61538,4.61538,-0.00089,0.0,0.03571,-0.00012,0.99921,4.61186,4.61163,0.20997533202171326,0.22539107501506805,0.0,0
4.4437,405,0.15,0.0,4.63636,4.73534,-0.00024,0.0,4.61538,4.61538,-0.00089,0.0,0.01059,-0.00012,0.99985,4.6148,4.61457,0.21544000506401062,0.20916125178337097,0.0,0
4.4542,406,0.15,0.0,4.63636,4.73534,-0.00024,0.0,4.61538,4.61538,-0.00089,0.0,0.01059,-0.00012,0.99985,4.6148,4.61457,0.21544000506401062,0.20916125178337097,0.0,0
4.4636,407,0.15,0.0,4.75131,4.69524,-0.00023,0.0,4.61538,4.61538,-0.00106,0.0,0.006,-0.00014,0.99991,4.61513,4.61485,0.20917581021785736,0.2112809717655182,0.0,0
4.4736,408,0.15,0.0,4.75131,4.69524,-0.00023,0.0,4.61538,4.61538,-0.00106,0.0,0.006,-0.00014,0.99991,4.61513,4.61485,0.20917581021785736,0.2112809717655182,0.0,0
4.4835,409,0.15,0.0,4.69636,4.29354,-0.00023,0.0,4.61538,4.61538,-0.00107,0.0,0.04311,-0.00014,0.99891,4.61051,4.61023,0.21216940879821777,0.23089656233787537,0.0,0
4.4936,410,0.15,0.0,4.69636,4.29354,-0.00023,0.0,4.61538,4.61538,-0.00107,0.0,0.04311,-0.00014,0.99891,4.61051,4.61023,0.21216940879821777,0.23089656233787537,0.0,0
4.5035,411,0.15,0.0,4.29362,4.72723,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.0464,-0.00107,0.99878,4.61083,4.60869,0.2318359613418579,0.20951253175735474,0.0,0
4.5135,412,0.15,0.0,4.29362,4.72723,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.0464,-0.00107,0.99878,4.61083,4.60869,0.2318359613418579,0.20951253175735474,0.0,0
4.5235,413,0.15,0.0,4.72723,4.5199,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.02219,-0.00107,0.99968,4.615,4.61285,0.21045637130737305,0.21981021761894226,0.0,0
4.5335,414,0.15,0.0,4.72723,4.5199,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.02219,-0.00107,0.99968,4.615,4.61285,0.21045637130737305,0.21981021761894226,0.0,0
4.5435,415,0.15,0.0,4.69467,4.28122,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.04425,-0.00107,0.99887,4.61123,4.60909,0.21229241788387299,0.231369286775589,0.0,0
4.5535,416,0.15,0.0,4.69467,4.28122,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.04425,-0.00107,0.99887,4.61123,4.60909,0.21229241788387299,0.231369286775589,0.0,0
4.5635,417,0.15,0.0,4.2935,4.72636,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.04632,-0.00107,0.99878,4.61085,4.6087,0.23187947273254395,0.20942457020282745,0.0,0
4.5737,418,0.15,0.0,4.2935,4.72636,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.04632,-0.00107,0.99878,4.61085,4.6087,0.23187947273254395,0.20942457020282745,0.0,0
4.5837,419,0.15,0.0,4.72722,4.51984,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.02219,-0.00107,0.99968,4.615,4.61285,0.21049049496650696,0.21967193484306335,0.0,0
4.5937,420,0.15,0.0,4.72722,4.51984,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.02219,-0.00107,0.99968,4.615,4.61285,0.21049049496650696,0.21967193484306335,0.0,0
4.6036,421,0.15,0.0,4.5199,4.74312,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.02389,-0.00107,0.99966,4.61488,4.61274,0.22078487277030945,0.20836269855499268,0.0,0
4.6135,422,0.15,0.0,4.5199,4.74312,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.02389,-0.00107,0.99966,4.61488,4.61274,0.22078487277030945,0.20836269855499268,0.0,0
4.6236,423,0.15,0.0,4.28122,4.63639,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.03801,-0.0011,0.99912,4.61242,4.61022,0.23292338848114014,0.21416744589805603,0.0,0
4.6336,424,0.15,0.0,4.28122,4.63639,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.03801,-0.0011,0.99912,4.61242,4.61022,0.23292338848114014,0.21416744589805603,0.0,0
4.6435,425,0.15,0.0,4.72636,4.51352,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.02278,-0.0011,0.99967,4.61498,4.61279,0.21100389957427979,0.2204211950302124,0.0,0
4.6535,426,0.15,0.0,4.72636,4.51352,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.02278,-0.0011,0.99967,4.61498,4.61279,0.21100389957427979,0.2204211950302124,0.0,0
4.6637,427,0.15,0.0,4.72636,4.51352,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.02278,-0.0011,0.99967,4.61498,4.61279,0.21100389957427979,0.2204211950302124,0.0,0
4.6735,428,0.15,0.0,4.51984,4.74268,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.02385,-0.0011,0.99966,4.61491,4.61272,0.22127652168273926,0.20884691178798676,0.0,0
4.6838,429,0.15,0.0,4.51984,4.74268,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.02385,-0.0011,0.99966,4.61491,4.61272,0.22127652168273926,0.20884691178798676,0.0,0
4.6936,430,0.15,0.0,4.74312,4.63636,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.01143,-0.0011,0.99984,4.61573,4.61353,0.20999251306056976,0.21430723369121552,0.0,0
4.7036,431,0.15,0.0,4.74312,4.63636,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.01143,-0.0011,0.99984,4.61573,4.61353,0.20999251306056976,0.21430723369121552,0.0,0
4.7135,432,0.15,0.0,4.63639,4.75131,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.0123,-0.00107,0.99982,4.61565,4.6135,0.21547985076904297,0.20820313692092896,0.0,0
4.7235,433,0.15,0.0,4.63639,4.75131,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.0123,-0.00107,0.99982,4.61565,4.6135,0.21547985076904297,0.20820313692092896,0.0,0
4.7335,434,0.15,0.0,4.75131,4.69636,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.00588,-0.00107,0.99992,4.61607,4.61392,0.20939069986343384,0.21120041608810425,0.0,0
4.7435,435,0.15,0.0,4.75131,4.69636,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.00588,-0.00107,0.99992,4.61607,4.61392,0.20939069986343384,0.21120041608810425,0.0,0
4.7535,436,0.15,0.0,4.69636,4.51773,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.01912,-0.00107,0.99973,4.6152,4.61305,0.21239686012268066,0.2201268970966339,0.0,0
4.7635,437,0.15,0.0,4.69636,4.51773,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.01912,-0.00107,0.99973,4.6152,4.61305,0.21239686012268066,0.2201268970966339,0.0,0
4.7735,438,0.15,0.0,4.6331,4.74297,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.01176,-0.00107,0.99983,4.61568,4.61354,0.2158011794090271,0.20874013006687164,0.0,0
4.7835,439,0.15,0.0,4.6331,4.74297,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.01176,-0.00107,0.99983,4.61568,4.61354,0.2158011794090271,0.20874013006687164,0.0,0
4.7935,440,0.15,0.0,4.75108,4.69577,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.00592,-0.00107,0.99992,4.61607,4.61392,0.20965513586997986,0.21145924925804138,0.0,0
4.8036,441,0.15,0.0,4.75108,4.69577,-0.00011,0.0,4.61538,4.61538,-0.00806,0.0,0.00592,-0.00107,0.99992,4.61607,4.61392,0.20965513586997986,0.21145924925804138,0.0,0
4.8136,442,0.15,0.0,4.69634,4.29358,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.0431,-0.0011,0.99891,4.61147,4.60928,0.21265538036823273,0.2311079502105713,0.0,0
4.8237,443,0.15,0.0,4.69634,4.29358,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.0431,-0.0011,0.99891,4.61147,4.60928,0.21265538036823273,0.2311079502105713,0.0,0
4.8337,444,0.15,0.0,4.29373,4.72735,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.0464,-0.0011,0.99878,4.61086,4.60866,0.23233231902122498,0.20972907543182373,0.0,0
4.8437,445,0.15,0.0,4.29373,4.72735,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.0464,-0.0011,0.99878,4.61086,4.60866,0.23233231902122498,0.20972907543182373,0.0,0
4.8536,446,0.15,0.0,4.72724,4.51991,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.02219,-0.0011,0.99968,4.61502,4.61283,0.21097484230995178,0.22004134953022003,0.0,0
4.8636,447,0.15,0.0,4.72724,4.51991,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.02219,-0.0011,0.99968,4.61502,4.61283,0.21097484230995178,0.22004134953022003,0.0,0
4.8736,448,0.15,0.0,4.63527,4.28122,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.03789,-0.0011,0.99912,4.61244,4.61024,0.21538260579109192,0.23147021234035492,0.0,0
4.8836,449,0.15,0.0,4.63527,4.28122,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.03789,-0.0011,0.99912,4.61244,4.61024,0.21538260579109192,0.23147021234035492,0.0,0
4.8938,450,0.15,0.0,4.28933,4.72636,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.04677,-0.0011,0.99877,4.61079,4.60859,0.23232483863830566,0.2095278799533844,0.0,0
4.9043,451,0.15,0.0,4.28933,4.72636,-0.00011,0.0,4.61538,4.61538,-0.00823,0.0,0.04677,-0.0011,0.99877,4.61079,4.60859,0.23232483863830566,0.2095278799533844,0.0,0
4.9141,452,0.15,0.0,4.51988,4.72738,-0.00011,0.0,4.61538,4.61538,-0.00825,0.0,0.02221,-0.0011,0.99968,4.61502,4.61282,0.22103634476661682,0.2092253565788269,0.0,0
4.9239,453,0.15,0.0,4.51988,4.72738,-0.00011,0.0,4.61538,4.61538,-0.00825,0.0,0.02221,-0.0011,0.99968,4.61502,4.61282,0.22103634476661682,0.2092253565788269,0.0,0
4.9343,454,0.15,0.0,4.74312,4.63528,-0.00011,0.0,4.61538,4.61538,-0.00825,0.0,0.01154,-0.0011,0.99984,4.61572,4.61353,0.20968413352966309,0.21393367648124695,0.0,0
4.9438,455,0.15,0.0,4.74312,4.63528,-0.00011,0.0,4.61538,4.61538,-0.00825,0.0,0.01154,-0.0011,0.99984,4.61572,4.61353,0.20968413352966309,0.21393367648124695,0.0,0
4.9538,456,0.15,0.0,4.63639,4.97534,-0.00011,0.0,4.61538,4.61538,-0.00825,0.0,0.03627,-0.0011,0.99919,4.61274,4.61054,0.21515613794326782,0.19702598452568054,0.0,0
4.9637,457,0.15,0.0,4.63639,4.97534,-0.00011,0.0,4.61538,4.61538,-0.00825,0.0,0.03627,-0.0011,0.99919,4.61274,4.61054,0.21515613794326782,0.19702598452568054,0.0,0
4.9738,458,0.15,0.0,4.75131,4.71209,-0.00011,0.0,4.61538,4.61538,-0.00825,0.0,0.0042,-0.0011,0.99994,4.61621,4.61401,0.2090502232313156,0.2099922001361847,0.0,0
4.9838,459,0.15,0.0,4.75131,4.71209,-0.00011,0.0,4.61538,4.61538,-0.00825,0.0,0.0042,-0.0011,0.99994,4.61621,4.61401,0.2090502232313156,0.2099922001361847,0.0,0
4.9937,460,0.15,0.0,4.69636,4.63421,-0.00011,0.0,4.61538,4.61538,-0.00825,0.0,0.00665,-0.0011,0.9999,4.61604,4.61385,0.21203958988189697,0.21407237648963928,0.0,0
5.0036,461,0.15,0.0,4.69636,4.63421,-0.00011,0.0,4.61538,4.61538,-0.00825,0.0,0.00665,-0.0011,0.9999,4.61604,4.61385,0.21203958988189697,0.21407237648963928,0.0,0
5.0135,462,0.15,0.0,4.29362,4.75115,-0.00011,0.0,4.61538,4.61538,-0.00825,0.0,0.04896,-0.0011,0.99868,4.61038,4.60818,0.2321462333202362,0.20830461382865906,0.0,0
5.0235,463,0.15,0.0,4.29362,4.75115,-0.00011,0.0,4.61538,4.61538,-0.00825,0.0,0.04896,-0.0011,0.99868,4.61038,4.60818,0.2321462333202362,0.20830461382865906,0.0,0
5.0335,464,0.15,0.0,4.72723,4.69635,-0.00011,0.0,4.61538,4.61538,-0.00825,0.0,0.00331,-0.0011,0.99995,4.61627,4.61407,0.21078401803970337,0.2113000452518463,0.0,0
5.0435,465,0.15,0.0,4.72723,4.69635,-0.00011,0.0,4.61538,4.61538,-0.00825,0.0,0.00331,-0.0011,0.99995,4.61627,4.61407,0.21078401803970337,0.2113000452518463,0.0,0
5.0535,466,0.15,0.0,4.69467,4.29362,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.04292,-0.00112,0.99892,4.61153,4.60929,0.21272197365760803,0.23097467422485352,0.0,0
5.0635,467,0.15,0.0,4.69467,4.29362,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.04292,-0.00112,0.99892,4.61153,4.60929,0.21272197365760803,0.23097467422485352,0.0,0
5.0735,468,0.15,0.0,4.2935,4.72723,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.04642,-0.00112,0.99878,4.61088,4.60864,0.2323305308818817,0.20960363745689392,0.0,0
5.0835,469,0.15,0.0,4.2935,4.72723,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.04642,-0.00112,0.99878,4.61088,4.60864,0.2323305308818817,0.20960363745689392,0.0,0
5.0936,470,0.15,0.0,4.72722,4.69467,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.00348,-0.00112,0.99995,4.61628,4.61403,0.21057936549186707,0.21114543080329895,0.0,0
5.1036,471,0.15,0.0,4.72722,4.69467,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.00348,-0.00112,0.99995,4.61628,4.61403,0.21057936549186707,0.21114543080329895,0.0,0
5.1135,472,0.15,0.0,4.5199,4.7554,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.0252,-0.00112,0.99963,4.61482,4.61258,0.2208765298128128,0.20763114094734192,0.0,0
5.1235,473,0.15,0.0,4.5199,4.7554,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.0252,-0.00112,0.99963,4.61482,4.61258,0.2208765298128128,0.20763114094734192,0.0,0
5.1335,474,0.15,0.0,4.28122,4.69665,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.04446,-0.00112,0.99886,4.61124,4.609,0.23267650604248047,0.21079698204994202,0.0,0
5.1435,475,0.15,0.0,4.28122,4.69665,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.04446,-0.00112,0.99886,4.61124,4.609,0.23267650604248047,0.21079698204994202,0.0,0
5.1535,476,0.15,0.0,4.72636,4.51775,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.02233,-0.00112,0.99968,4.61503,4.61279,0.21074315905570984,0.21972228586673737,0.0,0
5.1635,477,0.15,0.0,4.72636,4.51775,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.02233,-0.00112,0.99968,4.61503,4.61279,0.21074315905570984,0.21972228586673737,0.0,0
5.1735,478,0.15,0.0,4.51984,4.74297,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.02388,-0.00112,0.99966,4.61493,4.61269,0.22097846865653992,0.2082989513874054,0.0,0
5.1837,479,0.15,0.0,4.51984,4.74297,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.02388,-0.00112,0.99966,4.61493,4.61269,0.22097846865653992,0.2082989513874054,0.0,0
5.1937,480,0.15,0.0,4.74312,4.63638,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.01142,-0.00112,0.99984,4.61575,4.61351,0.20967942476272583,0.21375715732574463,0.0,0
5.2036,481,0.15,0.0,4.74312,4.63638,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.01142,-0.00112,0.99984,4.61575,4.61351,0.20967942476272583,0.21375715732574463,0.0,0
5.2136,482,0.15,0.0,4.63639,4.51352,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.01315,-0.00112,0.99981,4.61564,4.6134,0.21515308320522308,0.21999505162239075,0.0,0
5.2235,483,0.15,0.0,4.63639,4.51352,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.01315,-0.00112,0.99981,4.61564,4.6134,0.21515308320522308,0.21999505162239075,0.0,0
5.2335,484,0.15,0.0,4.51352,4.74268,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.02452,-0.00112,0.99965,4.61489,4.61265,0.2214004099369049,0.20840534567832947,0.0,0
5.2435,485,0.15,0.0,4.51352,4.74268,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.02452,-0.00112,0.99965,4.61489,4.61265,0.2214004099369049,0.20840534567832947,0.0,0
5.2535,486,0.15,0.0,4.74268,4.63636,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.01138,-0.00112,0.99984,4.61576,4.61351,0.21018028259277344,0.21421080827713013,0.0,0
5.2635,487,0.15,0.0,4.74268,4.63636,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.01138,-0.00112,0.99984,4.61576,4.61351,0.21018028259277344,0.21421080827713013,0.0,0
5.2735,488,0.15,0.0,4.63636,4.75131,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.0123,-0.00112,0.99982,4.61569,4.61345,0.2156517654657364,0.2081139236688614,0.0,0
5.2835,489,0.15,0.0,4.63636,4.75131,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.0123,-0.00112,0.99982,4.61569,4.61345,0.2156517654657364,0.2081139236688614,0.0,0
5.2935,490,0.15,0.0,4.75131,4.69636,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.00588,-0.00112,0.99992,4.61612,4.61388,0.20956383645534515,0.21111366152763367,0.0,0
5.3035,491,0.15,0.0,4.75131,4.69636,-0.00011,0.0,4.61538,4.61538,-0.00842,0.0,0.00588,-0.00112,0.99992,4.61612,4.61388,0.20956383645534515,0.21111366152763367,0.0,0
5.3136,492,0.15,0.0,4.69636,4.29362,-0.0001,0.0,4.61538,4.61538,-0.00859,0.0,0.0431,-0.00114,0.99891,4.61152,4.60923,0.21257252991199493,0.23078633844852448,0.0,0
5.3237,493,0.15,0.0,4.69636,4.29362,-0.0001,0.0,4.61538,4.61538,-0.00859,0.0,0.0431,-0.00114,0.99891,4.61152,4.60923,0.21257252991199493,0.23078633844852448,0.0,0
5.3336,494,0.15,0.0,4.29362,4.72723,-0.0001,0.0,4.61538,4.61538,-0.00859,0.0,0.0464,-0.00114,0.99878,4.6109,4.60862,0.23229345679283142,0.20945218205451965,0.0,0
5.3437,495,0.15,0.0,4.29362,4.72723,-0.0001,0.0,4.61538,4.61538,-0.00859,0.0,0.0464,-0.00114,0.99878,4.6109,4.60862,0.23229345679283142,0.20945218205451965,0.0,0
5.3537,496,0.15,0.0,4.72723,4.69467,-0.0001,0.0,4.61538,4.61538,-0.00859,0.0,0.00348,-0.00114,0.99995,4.6163,4.61401,0.21093088388442993,0.21138080954551697,0.0,0
5.3636,497,0.15,0.0,4.72723,4.69467,-0.0001,0.0,4.61538,4.61538,-0.00859,0.0,0.00348,-0.00114,0.99995,4.6163,4.61401,0.21093088388442993,0.21138080954551697,0.0,0
5.3736,498,0.15,0.0,4.72723,4.69467,-0.0001,0.0,4.61538,4.61538,-0.00859,0.0,0.00348,-0.00114,0.99995,4.6163,4.61401,0.21093088388442993,0.21138080954551697,0.0,0
5.3835,499,0.15,0.0,4.69467,4.2935,-0.0001,0.0,4.61538,4.61538,-0.00859,0.0,0.04293,-0.00114,0.99892,4.61155,4.60926,0.21286848187446594,0.2309800386428833,0.0,0
