t,seq,v_cmd,w_cmd,omega_meas_l,omega_meas_r,yaw,yaw_rate,wE_l,wE_r,e_psi_deg,r_err_dps,sigma_err,dw_yaw,lam,omega_ref_l,omega_ref_r,pwm_l,pwm_r,vbat,fault_flags
1.6545,119,0.11908894660000442,0.0,3.96788,2.04555,0.16936,0.0,3.66428,3.66428,-9.70337,0.0,0.20572,-0.93046,0.98199,4.52873,2.6678,0.1995626538991928,0.12938055396080017,0.0,0
1.6644,120,0.12007745760001853,0.0,3.96788,2.04555,0.16936,0.0,3.69469,3.69469,-9.70337,0.0,0.20572,-0.93046,0.98199,4.5586,2.69767,0.1995626538991928,0.12938055396080017,0.0,0
1.6747,121,0.12108027399999627,0.0,3.96788,2.04555,0.16936,0.0,3.72555,3.72555,-9.70337,0.0,0.20572,-0.93046,0.98199,4.5889,2.72797,0.1995626538991928,0.12938055396080017,0.0,0
1.6845,122,0.1220790923000095,0.0,4.40354,2.09938,0.16936,0.0,3.75628,3.75628,-9.70337,0.0,0.24659,-0.93046,0.97555,4.59491,2.73399,0.1979971081018448,0.14628998935222626,0.0,0
1.6944,123,0.12307770320003328,0.0,4.40354,2.09938,0.16936,0.0,3.78701,3.78701,-9.70337,0.0,0.24659,-0.93046,0.97555,4.62489,2.76396,0.1979971081018448,0.14628998935222626,0.0,0
1.7044,124,0.1240778622000107,0.0,4.43414,2.21853,0.16936,0.0,3.81778,3.81778,-9.70337,0.0,0.23711,-0.93046,0.97709,4.66077,2.79985,0.19750912487506866,0.14172907173633575,0.0,0
1.7144,125,0.12507836570002837,0.0,4.43414,2.21853,0.16936,0.0,3.84857,3.84857,-9.70337,0.0,0.23711,-0.93046,0.97709,4.69085,2.82993,0.19750912487506866,0.14172907173633575,0.0,0
1.7244,126,0.1260782136000671,0.0,4.21218,2.2269,0.16936,0.0,3.87933,3.87933,-9.70337,0.0,0.21246,-0.93046,0.98096,4.73593,2.87501,0.20912878215312958,0.1424790918827057,0.0,0
1.7344,127,0.1270785577999959,0.0,4.21218,2.2269,0.16936,0.0,3.91011,3.91011,-9.70337,0.0,0.21246,-0.93046,0.98096,4.76612,2.9052,0.20912878215312958,0.1424790918827057,0.0,0
1.7444,128,0.1280788150000262,0.0,4.48372,2.3499,0.16935,0.0,3.94089,3.94089,-9.7032,0.0,0.22836,-0.93045,0.97851,4.78664,2.92574,0.19613826274871826,0.13678166270256042,0.0,0
1.7544,129,0.1290775444000246,0.0,4.48372,2.3499,0.16935,0.0,3.97162,3.97162,-9.7032,0.0,0.22836,-0.93045,0.97851,4.8167,2.95581,0.19613826274871826,0.13678166270256042,0.0,0
1.7644,130,0.13007744229998933,0.0,4.15626,2.58266,0.16935,0.0,4.00238,4.00238,-9.7032,0.0,0.1684,-0.93045,0.98724,4.88176,3.02087,0.23156940937042236,0.14457730948925018,0.0,0
1.7743,131,0.13107747359999847,0.0,4.15626,2.58266,0.16935,0.0,4.03315,4.03315,-9.7032,0.0,0.1684,-0.93045,0.98724,4.91214,3.05124,0.23156940937042236,0.14457730948925018,0.0,0
1.7844,132,0.13207940669999516,0.0,4.25568,2.599,0.16935,0.0,4.06398,4.06398,-9.7032,0.0,0.17729,-0.93045,0.98606,4.9378,3.0769,0.2277800291776657,0.14494241774082184,0.0,0
1.7945,133,0.1330798102000699,0.0,4.25568,2.599,0.16935,0.0,4.09476,4.09476,-9.7032,0.0,0.17729,-0.93045,0.98606,4.96815,3.10725,0.2277800291776657,0.14494241774082184,0.0,0
1.8044,134,0.1340783377000662,0.0,4.72457,2.37604,0.16935,0.0,4.12549,4.12549,-9.7032,0.0,0.25133,-0.93045,0.97522,4.95369,3.0928,0.205326646566391,0.1567799150943756,0.0,0
1.8144,135,0.1350776653000139,0.0,4.72457,2.37604,0.16935,0.0,4.15624,4.15624,-9.7032,0.0,0.25133,-0.93045,0.97522,4.98368,3.12278,0.205326646566391,0.1567799150943756,0.0,0
1.8244,136,0.13607778360001246,0.0,4.51971,2.82228,0.16935,0.0,4.18701,4.18701,-9.7032,0.0,0.18166,-0.93045,0.98545,5.05653,3.19564,0.2161238044500351,0.13558435440063477,0.0,0
1.8344,137,0.13707758150003427,0.0,4.51971,2.82228,0.16935,0.0,4.21777,4.21777,-9.7032,0.0,0.18166,-0.93045,0.98545,5.08684,3.22595,0.2161238044500351,0.13558435440063477,0.0,0
1.8444,138,0.13807857570000123,0.0,4.74311,2.85363,0.16935,0.0,4.24857,4.24857,-9.7032,0.0,0.20221,-0.93045,0.98252,5.10476,3.24386,0.22262530028820038,0.1514674723148346,0.0,0
1.8545,139,0.13908094210000854,0.0,4.74311,2.85363,0.16935,0.0,4.27941,4.27941,-9.7032,0.0,0.20221,-0.93045,0.98252,5.13506,3.27417,0.22262530028820038,0.1514674723148346,0.0,0
1.8645,140,0.14007903450001322,0.0,4.7588,2.85583,0.16935,0.0,4.31012,4.31012,-9.7032,0.0,0.20365,-0.93045,0.9823,5.16429,3.30339,0.22276782989501953,0.15242910385131836,0.0,0
1.8746,141,0.1410819731000629,0.0,4.7588,2.85583,0.16935,0.0,4.34098,4.34098,-9.7032,0.0,0.20365,-0.93045,0.9823,5.1946,3.33371,0.22276782989501953,0.15242910385131836,0.0,0
1.8845,142,0.14207951180005693,0.0,5.22181,3.09377,0.16935,0.0,4.37168,4.37168,-9.7032,0.0,0.22774,-0.93045,0.97861,5.20861,3.34771,0.20051459968090057,0.14113739132881165,0.0,0
1.8945,143,0.14307890970003426,0.0,5.22181,3.09377,0.16935,0.0,4.40243,4.40243,-9.7032,0.0,0.22774,-0.93045,0.97861,5.2387,3.3778,0.20051459968090057,0.14113739132881165,0.0,0
1.9045,144,0.14407879099999263,0.0,4.85182,2.87269,0.16935,0.0,4.43319,4.43319,-9.7032,0.0,0.2118,-0.93045,0.98106,5.27968,3.41878,0.21914613246917725,0.15280279517173767,0.0,0
1.9145,145,0.14507999810002728,0.0,4.85182,2.87269,0.16935,0.0,4.464,4.464,-9.7032,0.0,0.2118,-0.93045,0.98106,5.3099,3.44901,0.21914613246917725,0.15280279517173767,0.0,0
1.9244,146,0.14607833310001297,0.0,4.76662,2.97973,0.16935,0.0,4.49472,4.49472,-9.7032,0.0,0.19123,-0.93045,0.9841,5.35368,3.49279,0.24427223205566406,0.16793374717235565,0.0,0
1.9345,147,0.1470786255000348,0.0,4.76662,2.97973,0.16935,0.0,4.5255,4.5255,-9.7032,0.0,0.19123,-0.93045,0.9841,5.38397,3.52308,0.24427223205566406,0.16793374717235565,0.0,0
1.9444,148,0.14807768450000366,0.0,5.28538,3.10247,0.16935,0.0,4.55624,4.55624,-9.7032,0.0,0.23361,-0.93045,0.97766,5.38488,3.52399,0.21941421926021576,0.1631844937801361,0.0,0
1.9544,149,0.14907742320001488,0.0,5.28538,3.10247,0.16935,0.0,4.587,4.587,-9.7032,0.0,0.23361,-0.93045,0.97766,5.41495,3.55406,0.21941421926021576,0.1631844937801361,0.0,0
1.9646,150,0.15,0.0,5.03468,2.99572,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.21821,-0.93045,0.98009,5.45392,3.59303,0.23239517211914062,0.16943736374378204,0.0,0
1.9745,151,0.15,0.0,5.03468,2.99572,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.21821,-0.93045,0.98009,5.45392,3.59303,0.23239517211914062,0.16943736374378204,0.0,0
1.9845,152,0.15,0.0,4.9017,3.05124,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.19803,-0.93045,0.98314,5.46799,3.6071,0.23973307013511658,0.16695892810821533,0.0,0
1.9945,153,0.15,0.0,4.9017,3.05124,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.19803,-0.93045,0.98314,5.46799,3.6071,0.23973307013511658,0.16695892810821533,0.0,0
2.0049,154,0.15,0.0,5.07075,3.17052,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.20336,-0.93045,0.98235,5.46435,3.60346,0.24864216148853302,0.17842687666416168,0.0,0
2.0146,155,0.15,0.0,5.07075,3.17052,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.20336,-0.93045,0.98235,5.46435,3.60346,0.24864216148853302,0.17842687666416168,0.0,0
2.0245,156,0.15,0.0,5.08263,3.1789,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.20373,-0.93045,0.98229,5.46409,3.60319,0.24894465506076813,0.1790693700313568,0.0,0
2.0345,157,0.15,0.0,5.08263,3.1789,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.20373,-0.93045,0.98229,5.46409,3.60319,0.24894465506076813,0.1790693700313568,0.0,0
2.0445,158,0.15,0.0,5.42999,3.52601,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.20376,-0.93045,0.98228,5.46407,3.60318,0.23221220076084137,0.16252107918262482,0.0,0
2.0546,159,0.15,0.0,5.42999,3.52601,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.20376,-0.93045,0.98228,5.46407,3.60318,0.23221220076084137,0.16252107918262482,0.0,0
2.0645,160,0.15,0.0,5.16726,3.66577,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.16069,-0.93045,0.98824,5.49154,3.63064,0.24567916989326477,0.15591347217559814,0.0,0
2.0745,161,0.15,0.0,5.16726,3.66577,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.16069,-0.93045,0.98824,5.49154,3.63064,0.24567916989326477,0.15591347217559814,0.0,0
2.0844,162,0.15,0.0,5.55131,3.27308,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.24381,-0.93045,0.976,5.43508,3.57418,0.22798949480056763,0.17658458650112152,0.0,0
2.0945,163,0.15,0.0,5.55131,3.27308,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.24381,-0.93045,0.976,5.43508,3.57418,0.22798949480056763,0.17658458650112152,0.0,0
2.1045,164,0.15,0.0,5.17578,3.30852,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.19983,-0.93045,0.98288,5.46682,3.60593,0.24690444767475128,0.17501842975616455,0.0,0
2.1144,165,0.15,0.0,5.17578,3.30852,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.19983,-0.93045,0.98288,5.46682,3.60593,0.24690444767475128,0.17501842975616455,0.0,0
2.1244,166,0.15,0.0,5.43653,3.53512,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.20349,-0.93045,0.98233,5.46426,3.60337,0.23436439037322998,0.16428810358047485,0.0,0
2.1345,167,0.15,0.0,5.43653,3.53512,0.16935,0.0,4.61538,4.61538,-9.7032,0.0,0.20349,-0.93045,0.98233,5.46426,3.60337,0.23436439037322998,0.16428810358047485,0.0,0
2.1444,168,0.15,0.0,5.57022,3.55103,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.21609,-0.9305,0.98041,5.45546,3.59446,0.22791579365730286,0.16365784406661987,0.0,0
2.1543,169,0.15,0.0,5.57022,3.55103,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.21609,-0.9305,0.98041,5.45546,3.59446,0.22791579365730286,0.16365784406661987,0.0,0
2.1644,170,0.15,0.0,5.11771,3.66753,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.1552,-0.9305,0.98894,5.49486,3.63386,0.25053632259368896,0.1582212746143341,0.0,0
2.1744,171,0.15,0.0,5.11771,3.66753,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.1552,-0.9305,0.98894,5.49486,3.63386,0.25053632259368896,0.1582212746143341,0.0,0
2.1844,172,0.15,0.0,5.43246,3.67571,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.188,-0.9305,0.98455,5.47458,3.61359,0.23540887236595154,0.15796251595020294,0.0,0
2.1944,173,0.15,0.0,5.43246,3.67571,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.188,-0.9305,0.98455,5.47458,3.61359,0.23540887236595154,0.15796251595020294,0.0,0
2.2044,174,0.15,0.0,5.56994,3.73568,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.1963,-0.9305,0.98338,5.46917,3.60818,0.22877925634384155,0.1552211046218872,0.0,0
2.2144,175,0.15,0.0,5.56994,3.73568,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.1963,-0.9305,0.98338,5.46917,3.60818,0.22877925634384155,0.1552211046218872,0.0,0
2.2244,176,0.15,0.0,5.57959,3.27799,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.24631,-0.9305,0.9756,5.43325,3.57226,0.22827744483947754,0.1782478541135788,0.0,0
2.2344,177,0.15,0.0,5.57959,3.27799,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.24631,-0.9305,0.9756,5.43325,3.57226,0.22827744483947754,0.1782478541135788,0.0,0
2.2444,178,0.15,0.0,5.17776,3.77076,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.15057,-0.9305,0.98954,5.49761,3.63662,0.2488418072462082,0.1541863977909088,0.0,0
2.2546,179,0.15,0.0,5.17776,3.77076,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.15057,-0.9305,0.98954,5.49761,3.63662,0.2488418072462082,0.1541863977909088,0.0,0
2.2644,180,0.15,0.0,5.55205,3.50457,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.21912,-0.9305,0.97995,5.45333,3.59234,0.23087981343269348,0.16805247962474823,0.0,0
2.2744,181,0.15,0.0,5.55205,3.50457,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.21912,-0.9305,0.97995,5.45333,3.59234,0.23087981343269348,0.16805247962474823,0.0,0
2.2844,182,0.15,0.0,5.46296,3.32478,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.22882,-0.9305,0.97843,5.44634,3.58534,0.23513120412826538,0.176824152469635,0.0,0
2.2944,183,0.15,0.0,5.46296,3.32478,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.22882,-0.9305,0.97843,5.44634,3.58534,0.23513120412826538,0.176824152469635,0.0,0
2.3044,184,0.15,0.0,5.63147,3.53626,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.22423,-0.9305,0.97917,5.44974,3.58875,0.2270335853099823,0.16683855652809143,0.0,0
2.3144,185,0.15,0.0,5.63147,3.53626,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.22423,-0.9305,0.97917,5.44974,3.58875,0.2270335853099823,0.16683855652809143,0.0,0
2.3244,186,0.15,0.0,5.40552,3.327,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.22244,-0.9305,0.97944,5.451,3.59,0.236994206905365,0.17521877586841583,0.0,0
2.3344,187,0.15,0.0,5.40552,3.327,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.22244,-0.9305,0.97944,5.451,3.59,0.236994206905365,0.17521877586841583,0.0,0
2.3444,188,0.15,0.0,5.45267,3.65179,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.19273,-0.9305,0.98388,5.4715,3.61051,0.23462329804897308,0.1597101390361786,0.0,0
2.3544,189,0.15,0.0,5.45267,3.65179,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.19273,-0.9305,0.98388,5.4715,3.61051,0.23462329804897308,0.1597101390361786,0.0,0
2.3644,190,0.15,0.0,5.57136,3.55923,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.21533,-0.9305,0.98052,5.45599,3.595,0.2288230061531067,0.16420885920524597,0.0,0
2.3744,191,0.15,0.0,5.57136,3.55923,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.21533,-0.9305,0.98052,5.45599,3.595,0.2288230061531067,0.16420885920524597,0.0,0
2.3844,192,0.15,0.0,5.11779,3.6681,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.15514,-0.9305,0.98895,5.49489,3.6339,0.2514078915119171,0.15905100107192993,0.0,0
2.3944,193,0.15,0.0,5.11779,3.6681,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.15514,-0.9305,0.98895,5.49489,3.6339,0.2514078915119171,0.15905100107192993,0.0,0
2.4044,194,0.15,0.0,5.20835,3.56037,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.17636,-0.9305,0.9862,5.48217,3.62118,0.24771851301193237,0.16503921151161194,0.0,0
2.4144,195,0.15,0.0,5.20835,3.56037,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.17636,-0.9305,0.9862,5.48217,3.62118,0.24771851301193237,0.16503921151161194,0.0,0
2.4243,196,0.15,0.0,5.20835,3.56037,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.17636,-0.9305,0.9862,5.48217,3.62118,0.24771851301193237,0.16503921151161194,0.0,0
2.4344,197,0.15,0.0,5.45501,3.67993,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.18997,-0.9305,0.98427,5.4733,3.61231,0.23574981093406677,0.15950804948806763,0.0,0
2.4445,198,0.15,0.0,5.45501,3.67993,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.18997,-0.9305,0.98427,5.4733,3.61231,0.23574981093406677,0.15950804948806763,0.0,0
2.4544,199,0.15,0.0,5.63092,3.73598,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.20279,-0.9305,0.98243,5.4648,3.60381,0.2272450178861618,0.1569211483001709,0.0,0
2.4645,200,0.15,0.0,5.63092,3.73598,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.20279,-0.9305,0.98243,5.4648,3.60381,0.2272450178861618,0.1569211483001709,0.0,0
2.4745,201,0.15,0.0,5.18137,3.68052,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.16062,-0.9305,0.98825,5.49163,3.63063,0.2503718435764313,0.16037586331367493,0.0,0
2.4845,202,0.15,0.0,5.18137,3.68052,0.16936,0.0,4.61538,4.61538,-9.70378,0.0,0.16062,-0.9305,0.98825,5.49163,3.63063,0.2503718435764313,0.16037586331367493,0.0,0
2.495,203,0.15,0.0,5.21281,3.73602,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.15804,-0.93048,0.98858,5.49315,3.63218,0.24882763624191284,0.1578505039215088,0.0,0
2.5045,204,0.15,0.0,5.21281,3.73602,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.15804,-0.93048,0.98858,5.49315,3.63218,0.24882763624191284,0.1578505039215088,0.0,0
2.5148,205,0.15,0.0,5.43914,3.68052,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.1882,-0.93048,0.98452,5.47444,3.61347,0.23794128000736237,0.1606462448835373,0.0,0
2.5246,206,0.15,0.0,5.43914,3.68052,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.1882,-0.93048,0.98452,5.47444,3.61347,0.23794128000736237,0.1606462448835373,0.0,0
2.5345,207,0.15,0.0,5.45503,3.67662,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.19032,-0.93048,0.98422,5.47306,3.61209,0.23714248836040497,0.1609683632850647,0.0,0
2.5445,208,0.15,0.0,5.45503,3.67662,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.19032,-0.93048,0.98422,5.47306,3.61209,0.23714248836040497,0.1609683632850647,0.0,0
2.5545,209,0.15,0.0,5.57152,3.67635,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.20282,-0.93048,0.98243,5.46477,3.6038,0.23217368125915527,0.16177138686180115,0.0,0
2.5645,210,0.15,0.0,5.57152,3.67635,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.20282,-0.93048,0.98243,5.46477,3.6038,0.23217368125915527,0.16177138686180115,0.0,0
2.5745,211,0.15,0.0,5.5797,3.67633,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.2037,-0.93048,0.98229,5.46415,3.60319,0.23177769780158997,0.16194070875644684,0.0,0
2.5845,212,0.15,0.0,5.5797,3.67633,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.2037,-0.93048,0.98229,5.46415,3.60319,0.23177769780158997,0.16194070875644684,0.0,0
2.5946,213,0.15,0.0,5.63967,3.56095,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.22246,-0.93048,0.97944,5.45097,3.59,0.2288990616798401,0.16764011979103088,0.0,0
2.606,214,0.15,0.0,5.63967,3.56095,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.22246,-0.93048,0.97944,5.45097,3.59,0.2288990616798401,0.16764011979103088,0.0,0
2.6145,215,0.15,0.0,5.18198,3.66822,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.162,-0.93048,0.98807,5.49079,3.62983,0.25178855657577515,0.16266608238220215,0.0,0
2.6245,216,0.15,0.0,5.18198,3.66822,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.162,-0.93048,0.98807,5.49079,3.62983,0.25178855657577515,0.16266608238220215,0.0,0
2.6345,217,0.15,0.0,5.21286,3.33627,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.20083,-0.93048,0.98273,5.46616,3.6052,0.25170576572418213,0.1801489144563675,0.0,0
2.6444,218,0.15,0.0,5.21286,3.33627,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.20083,-0.93048,0.98273,5.46616,3.6052,0.25170576572418213,0.1801489144563675,0.0,0
2.6543,219,0.15,0.0,5.43914,3.31295,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.22754,-0.93048,0.97864,5.44728,3.58632,0.24092528223991394,0.1815059781074524,0.0,0
2.6644,220,0.15,0.0,5.43914,3.31295,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.22754,-0.93048,0.97864,5.44728,3.58632,0.24092528223991394,0.1815059781074524,0.0,0
2.6745,221,0.15,0.0,5.23092,3.77322,0.16936,0.0,4.61538,4.61538,-9.70344,0.0,0.156,-0.93047,0.98884,5.49435,3.63341,0.25097429752349854,0.15872864425182343,0.0,0
2.6844,222,0.15,0.0,5.23092,3.77322,0.16936,0.0,4.61538,4.61538,-9.70344,0.0,0.156,-0.93047,0.98884,5.49435,3.63341,0.25097429752349854,0.15872864425182343,0.0,0
2.6945,223,0.15,0.0,5.44041,3.74253,0.16936,0.0,4.61538,4.61538,-9.70344,0.0,0.1817,-0.93047,0.98544,5.47866,3.61773,0.24099889397621155,0.16043934226036072,0.0,0
2.7044,224,0.15,0.0,5.44041,3.74253,0.16936,0.0,4.61538,4.61538,-9.70344,0.0,0.1817,-0.93047,0.98544,5.47866,3.61773,0.24099889397621155,0.16043934226036072,0.0,0
2.7144,225,0.15,0.0,5.45512,3.68098,0.16936,0.0,4.61538,4.61538,-9.70344,0.0,0.18987,-0.93047,0.98429,5.47334,3.6124,0.23940259218215942,0.1626734584569931,0.0,0
2.7244,226,0.15,0.0,5.45512,3.68098,0.16936,0.0,4.61538,4.61538,-9.70344,0.0,0.18987,-0.93047,0.98429,5.47334,3.6124,0.23940259218215942,0.1626734584569931,0.0,0
2.7344,227,0.15,0.0,5.45615,3.56128,0.16936,0.0,4.61538,4.61538,-9.70344,0.0,0.20279,-0.93047,0.98243,5.46477,3.60384,0.23937174677848816,0.1686025857925415,0.0,0
2.7444,228,0.15,0.0,5.45615,3.56128,0.16936,0.0,4.61538,4.61538,-9.70344,0.0,0.20279,-0.93047,0.98243,5.46477,3.60384,0.23937174677848816,0.1686025857925415,0.0,0
2.7544,229,0.15,0.0,5.23211,3.55287,0.16936,0.0,4.61538,4.61538,-9.70344,0.0,0.17971,-0.93047,0.98572,5.47996,3.61903,0.25013068318367004,0.16919657588005066,0.0,0
2.7645,230,0.15,0.0,5.23211,3.55287,0.16936,0.0,4.61538,4.61538,-9.70344,0.0,0.17971,-0.93047,0.98572,5.47996,3.61903,0.25013068318367004,0.16919657588005066,0.0,0
2.7744,231,0.15,0.0,5.44049,3.32817,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.22606,-0.93048,0.97888,5.44839,3.58743,0.2401600331068039,0.1801595389842987,0.0,0
2.7844,232,0.15,0.0,5.44049,3.32817,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.22606,-0.93048,0.97888,5.44839,3.58743,0.2401600331068039,0.1801595389842987,0.0,0
2.7944,233,0.15,0.0,5.45513,3.31239,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.22931,-0.93048,0.97835,5.44596,3.58499,0.23708578944206238,0.1787136048078537,0.0,0
2.8044,234,0.15,0.0,5.45513,3.31239,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.22931,-0.93048,0.97835,5.44596,3.58499,0.23708578944206238,0.1787136048078537,0.0,0
2.8144,235,0.15,0.0,5.57153,3.77318,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.19246,-0.93048,0.98392,5.47166,3.6107,0.2314031720161438,0.15574131906032562,0.0,0
2.8244,236,0.15,0.0,5.57153,3.77318,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.19246,-0.93048,0.98392,5.47166,3.6107,0.2314031720161438,0.15574131906032562,0.0,0
2.8343,237,0.15,0.0,5.46433,3.68313,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.19062,-0.93048,0.98418,5.47286,3.6119,0.2364397943019867,0.16012799739837646,0.0,0
2.8443,238,0.15,0.0,5.46433,3.68313,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.19062,-0.93048,0.98418,5.47286,3.6119,0.2364397943019867,0.16012799739837646,0.0,0
2.8543,239,0.15,0.0,5.57218,3.7362,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.19648,-0.93048,0.98335,5.46904,3.60808,0.23116742074489594,0.1576535999774933,0.0,0
2.8643,240,0.15,0.0,5.57218,3.7362,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.19648,-0.93048,0.98335,5.46904,3.60808,0.23116742074489594,0.1576535999774933,0.0,0
2.8744,241,0.15,0.0,5.63915,3.73993,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.20325,-0.93048,0.98236,5.46446,3.6035,0.2294856607913971,0.1591757833957672,0.0,0
2.8843,242,0.15,0.0,5.63915,3.73993,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.20325,-0.93048,0.98236,5.46446,3.6035,0.2294856607913971,0.1591757833957672,0.0,0
2.8944,243,0.15,0.0,5.64385,3.74019,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.20373,-0.93048,0.98229,5.46413,3.60316,0.22924035787582397,0.1593155711889267,0.0,0
2.9044,244,0.15,0.0,5.64385,3.74019,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.20373,-0.93048,0.98229,5.46413,3.60316,0.22924035787582397,0.1593155711889267,0.0,0
2.9144,245,0.15,0.0,5.40646,3.68085,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.18467,-0.93048,0.98502,5.47674,3.61578,0.24155277013778687,0.16231268644332886,0.0,0
2.9244,246,0.15,0.0,5.40646,3.68085,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.18467,-0.93048,0.98502,5.47674,3.61578,0.24155277013778687,0.16231268644332886,0.0,0
2.9344,247,0.15,0.0,5.22862,3.67664,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.16609,-0.93048,0.98754,5.48835,3.62739,0.25005829334259033,0.16266655921936035,0.0,0
2.9444,248,0.15,0.0,5.22862,3.67664,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.16609,-0.93048,0.98754,5.48835,3.62739,0.25005829334259033,0.16266655921936035,0.0,0
2.9543,249,0.15,0.0,5.44025,3.56097,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.20112,-0.93048,0.98269,5.46596,3.605,0.24141943454742432,0.16988980770111084,0.0,0
2.9645,250,0.15,0.0,5.44025,3.56097,0.16936,0.0,4.61538,4.61538,-9.70361,0.0,0.20112,-0.93048,0.98269,5.46596,3.605,0.24141943454742432,0.16988980770111084,0.0,0
