t,seq,v_cmd,w_cmd,omega_meas_l,omega_meas_r,yaw,yaw_rate,wE_l,wE_r,e_psi_deg,r_err_dps,sigma_err,dw_yaw,lam,omega_ref_l,omega_ref_r,pwm_l,pwm_r,vbat,fault_flags
2.836,237,0.3,0.0,6.53328,8.92704,-0.23597,-0.23196,9.23077,9.23077,13.51983,-13.29008,0.47768,1.33287,0.8453,6.46994,9.13568,0.0,0.0,11.1,0
2.846,238,0.3,0.0,6.52061,8.96877,-0.24053,-0.2282,9.23077,9.23077,13.78132,-13.07477,0.47991,1.36775,0.84697,6.45045,9.18596,0.0,0.0,11.1,0
2.856,239,0.3,0.0,6.52061,8.96877,-0.24053,-0.2282,9.23077,9.23077,13.78132,-13.07477,0.47991,1.36775,0.84697,6.45045,9.18596,0.0,0.0,11.1,0
2.866,240,0.3,0.0,6.50658,9.01221,-0.24501,-0.22419,9.23077,9.23077,14.03823,-12.84521,0.48223,1.40184,0.84875,6.43277,9.23645,0.0,0.0,11.1,0
2.876,241,0.3,0.0,6.50658,9.01221,-0.24501,-0.22419,9.23077,9.23077,14.03823,-12.84521,0.48223,1.40184,0.84875,6.43277,9.23645,0.0,0.0,11.1,0
2.886,242,0.3,0.0,6.50658,9.01221,-0.24501,-0.22419,9.23077,9.23077,14.03823,-12.84521,0.48223,1.40184,0.84875,6.43277,9.23645,0.0,0.0,11.1,0
2.8961,243,0.3,0.0,6.49182,9.05706,-0.24941,-0.22002,9.23077,9.23077,14.29035,-12.60644,0.48463,1.43511,0.8506,6.41656,9.28679,0.0,0.0,11.1,0
2.906,244,0.3,0.0,6.49182,9.05706,-0.24941,-0.22002,9.23077,9.23077,14.29035,-12.60644,0.48463,1.43511,0.8506,6.41656,9.28679,0.0,0.0,11.1,0
2.916,245,0.3,0.0,6.47677,9.103,-0.25373,-0.21576,9.23077,9.23077,14.5376,-12.36228,0.48709,1.46758,0.85249,6.40154,9.33671,0.0,0.0,11.1,0
2.9261,246,0.3,0.0,6.47677,9.103,-0.25373,-0.21576,9.23077,9.23077,14.5376,-12.36228,0.48709,1.46758,0.85249,6.40154,9.33671,0.0,0.0,11.1,0
2.9361,247,0.3,0.0,6.46172,9.14974,-0.25796,-0.21146,9.23077,9.23077,14.77991,-12.11561,0.48959,1.49926,0.8544,6.3875,9.38602,0.0,0.0,11.1,0
2.9461,248,0.3,0.0,6.46172,9.14974,-0.25796,-0.21146,9.23077,9.23077,14.77991,-12.11561,0.48959,1.49926,0.8544,6.3875,9.38602,0.0,0.0,11.1,0
2.9561,249,0.3,0.0,6.44688,9.197,-0.2621,-0.20715,9.23077,9.23077,15.01728,-11.86858,0.49212,1.52811,0.85648,6.37787,9.43409,0.0,0.0,11.1,0
2.9662,250,0.3,0.0,6.44688,9.197,-0.2621,-0.20715,9.23077,9.23077,15.01728,-11.86858,0.49212,1.52811,0.85648,6.37787,9.43409,0.0,0.0,11.1,0
2.9761,251,0.3,0.0,6.43308,9.24442,-0.26616,-0.20294,9.23077,9.23077,15.24984,-11.62772,0.49466,1.52727,0.85866,6.39879,9.45332,0.0,0.0,11.1,0
2.9862,252,0.3,0.0,6.43308,9.24442,-0.26616,-0.20294,9.23077,9.23077,15.24984,-11.62772,0.49466,1.52727,0.85866,6.39879,9.45332,0.0,0.0,11.1,0
2.9963,253,0.3,0.0,6.42622,9.2862,-0.27016,-0.19983,9.23077,9.23077,15.47883,-11.44954,0.4969,1.52664,0.86026,6.41426,9.46755,0.0,0.0,11.1,0
3.0063,254,0.3,0.0,6.42622,9.2862,-0.27016,-0.19983,9.23077,9.23077,15.47883,-11.44954,0.4969,1.52664,0.86026,6.41426,9.46755,0.0,0.0,11.1,0
3.0162,255,0.3,0.0,6.42383,9.32247,-0.27411,-0.19753,9.23077,9.23077,15.70518,-11.31774,0.49884,1.52618,0.86145,6.42571,9.47807,0.0,0.0,11.1,0
3.0263,256,0.3,0.0,6.42383,9.32247,-0.27411,-0.19753,9.23077,9.23077,15.70518,-11.31774,0.49884,1.52618,0.86145,6.42571,9.47807,0.0,0.0,11.1,0
3.0361,257,0.3,0.0,6.4242,9.35359,-0.27802,-0.19583,9.23077,9.23077,15.92959,-11.22025,0.5005,1.52584,0.86231,6.43396,9.48564,0.0,0.0,11.1,0
3.0461,258,0.3,0.0,6.4242,9.35359,-0.27802,-0.19583,9.23077,9.23077,15.92959,-11.22025,0.5005,1.52584,0.86231,6.43396,9.48564,0.0,0.0,11.1,0
3.0563,259,0.3,0.0,6.42615,9.38,-0.28192,-0.19457,9.23077,9.23077,16.15255,-11.14798,0.50191,1.52559,0.8629,6.43962,9.4908,0.0,0.0,11.1,0
3.0661,260,0.3,0.0,6.42615,9.38,-0.28192,-0.19457,9.23077,9.23077,16.15255,-11.14798,0.50191,1.52559,0.8629,6.43962,9.4908,0.0,0.0,11.1,0
3.0761,261,0.3,0.0,6.42885,9.40216,-0.28579,-0.19363,9.23077,9.23077,16.37443,-11.09414,0.5031,1.5254,0.86333,6.44378,9.49458,0.0,0.0,11.1,0
3.086,262,0.3,0.0,6.42885,9.40216,-0.28579,-0.19363,9.23077,9.23077,16.37443,-11.09414,0.5031,1.5254,0.86333,6.44378,9.49458,0.0,0.0,11.1,0
3.0961,263,0.3,0.0,6.43183,9.42064,-0.27909,0.33495,9.23077,9.23077,15.9906,19.19137,0.0,0.9782,0.98833,8.14488,10.10128,0.0,0.0,11.1,0
3.1062,264,0.3,0.0,6.43183,9.42064,-0.27909,0.33495,9.23077,9.23077,15.9906,19.19137,0.0,0.9782,0.98833,8.14488,10.10128,0.0,0.0,11.1,0
3.1161,265,0.3,0.0,6.77444,9.55677,-0.27285,0.31181,9.23077,9.23077,15.63329,17.86553,0.0,1.0045,0.98974,8.13161,10.1406,0.0,0.0,11.1,0
3.1261,266,0.3,0.0,6.77444,9.55677,-0.27285,0.31181,9.23077,9.23077,15.63329,17.86553,0.0,1.0045,0.98974,8.13161,10.1406,0.0,0.0,11.1,0
3.1361,267,0.3,0.0,7.04588,9.67354,-0.26696,0.29448,9.23077,9.23077,15.29584,16.87242,0.0,1.0258,0.9907,8.11912,10.17072,0.0,0.0,11.1,0
3.1461,268,0.3,0.0,7.04588,9.67354,-0.26696,0.29448,9.23077,9.23077,15.29584,16.87242,0.0,1.0258,0.9907,8.11912,10.17072,0.0,0.0,11.1,0
3.1561,269,0.3,0.0,7.26052,9.77297,-0.26133,0.28157,9.23077,9.23077,14.97319,16.13264,0.0,1.03699,0.99141,8.11449,10.18848,0.0,0.0,11.1,0
3.1661,270,0.3,0.0,7.26052,9.77297,-0.26133,0.28157,9.23077,9.23077,14.97319,16.13264,0.0,1.03699,0.99141,8.11449,10.18848,0.0,0.0,11.1,0
3.1761,271,0.3,0.0,7.43132,9.85608,-0.2559,0.27174,9.23077,9.23077,14.6618,15.56956,0.0,0.99802,0.99195,8.15847,10.1545,0.0,0.0,11.1,0
3.1862,272,0.3,0.0,7.43132,9.85608,-0.2559,0.27174,9.23077,9.23077,14.6618,15.56956,0.0,0.99802,0.99195,8.15847,10.1545,0.0,0.0,11.1,0
3.1961,273,0.3,0.0,7.57675,9.91576,-0.25065,0.26213,9.23077,9.23077,14.36142,15.01898,0.0,0.95981,0.99248,8.20156,10.12118,0.0,0.0,11.1,0
3.2061,274,0.3,0.0,7.57675,9.91576,-0.25065,0.26213,9.23077,9.23077,14.36142,15.01898,0.0,0.95981,0.99248,8.20156,10.12118,0.0,0.0,11.1,0
3.2161,275,0.3,0.0,7.70171,9.95684,-0.2456,0.25273,9.23077,9.23077,14.07181,14.4804,0.0,0.92242,0.99293,8.24311,10.08796,0.0,0.0,11.1,0
3.2261,276,0.3,0.0,7.70171,9.95684,-0.2456,0.25273,9.23077,9.23077,14.07181,14.4804,0.0,0.92242,0.99293,8.24311,10.08796,0.0,0.0,11.1,0
3.2362,277,0.3,0.0,7.80999,9.98307,-0.24073,0.24353,9.23077,9.23077,13.79274,13.9535,0.0,0.88587,0.99337,8.28372,10.05546,0.0,0.0,11.1,0
3.2461,278,0.3,0.0,7.80999,9.98307,-0.24073,0.24353,9.23077,9.23077,13.79274,13.9535,0.0,0.88587,0.99337,8.28372,10.05546,0.0,0.0,11.1,0
3.2561,279,0.3,0.0,7.90474,9.99755,-0.23604,0.23454,9.23077,9.23077,13.52398,13.43809,0.0,0.85018,0.9938,8.32337,10.02374,0.0,0.0,11.1,0
3.2661,280,0.3,0.0,7.90474,9.99755,-0.23604,0.23454,9.23077,9.23077,13.52398,13.43809,0.0,0.85018,0.9938,8.32337,10.02374,0.0,0.0,11.1,0
3.2761,281,0.3,0.0,7.98846,10.00278,-0.23152,0.22574,9.23077,9.23077,13.2653,12.93412,0.0,0.82316,0.99422,8.35427,10.00059,0.0,0.0,11.1,0
3.2862,282,0.3,0.0,7.98846,10.00278,-0.23152,0.22574,9.23077,9.23077,13.2653,12.93412,0.0,0.82316,0.99422,8.35427,10.00059,0.0,0.0,11.1,0
3.2961,283,0.3,0.0,8.06162,10.00234,-0.22717,0.21749,9.23077,9.23077,13.01607,12.46151,0.0,0.79719,0.99462,8.38388,9.97825,0.0,0.0,11.1,0
3.3061,284,0.3,0.0,8.06162,10.00234,-0.22717,0.21749,9.23077,9.23077,13.01607,12.46151,0.0,0.79719,0.99462,8.38388,9.97825,0.0,0.0,11.1,0
3.3161,285,0.3,0.0,8.12608,9.99753,-0.22298,0.20973,9.23077,9.23077,12.77573,12.01673,0.0,0.77155,0.99499,8.41294,9.95603,0.0,0.0,11.1,0
3.3261,286,0.3,0.0,8.12608,9.99753,-0.22298,0.20973,9.23077,9.23077,12.77573,12.01673,0.0,0.77155,0.99499,8.41294,9.95603,0.0,0.0,11.1,0
3.3362,287,0.3,0.0,8.18345,9.98923,-0.21893,0.20237,9.23077,9.23077,12.54383,11.59505,0.0,0.75137,0.99528,8.43581,9.93856,0.0,0.0,11.1,0
3.3461,288,0.3,0.0,8.18345,9.98923,-0.21893,0.20237,9.23077,9.23077,12.54383,11.59505,0.0,0.75137,0.99528,8.43581,9.93856,0.0,0.0,11.1,0
3.3562,289,0.3,0.0,8.23392,9.97909,-0.21502,0.19558,9.23077,9.23077,12.31971,11.2059,0.0,0.73308,0.99555,8.45658,9.92274,0.0,0.0,11.1,0
3.3662,290,0.3,0.0,8.23392,9.97909,-0.21502,0.19558,9.23077,9.23077,12.31971,11.2059,0.0,0.73308,0.99555,8.45658,9.92274,0.0,0.0,11.1,0
3.3761,291,0.3,0.0,8.27845,9.96782,-0.21123,0.18933,9.23077,9.23077,12.10276,10.84758,0.0,0.71619,0.99579,8.47574,9.90813,0.0,0.0,11.1,0
3.3862,292,0.3,0.0,8.27845,9.96782,-0.21123,0.18933,9.23077,9.23077,12.10276,10.84758,0.0,0.71619,0.99579,8.47574,9.90813,0.0,0.0,11.1,0
3.3961,293,0.3,0.0,8.31791,9.95589,-0.20756,0.18357,9.23077,9.23077,11.89241,10.51756,0.0,0.70667,0.99602,8.48736,9.90071,0.0,0.0,11.1,0
3.4064,294,0.3,0.0,8.31791,9.95589,-0.20756,0.18357,9.23077,9.23077,11.89241,10.51756,0.0,0.70667,0.99602,8.48736,9.90071,0.0,0.0,11.1,0
3.4161,295,0.3,0.0,8.3518,9.94485,-0.20399,0.17853,9.23077,9.23077,11.68783,10.22908,0.0,0.70212,0.99622,8.49375,9.89799,0.0,0.0,11.1,0
3.4261,296,0.3,0.0,8.3518,9.94485,-0.20399,0.17853,9.23077,9.23077,11.68783,10.22908,0.0,0.70212,0.99622,8.49375,9.89799,0.0,0.0,11.1,0
3.4362,297,0.3,0.0,8.38019,9.93548,-0.20051,0.1743,9.23077,9.23077,11.4881,9.98662,0.0,0.69612,0.99639,8.50129,9.89353,0.0,0.0,11.1,0
3.4462,298,0.3,0.0,8.38019,9.93548,-0.20051,0.1743,9.23077,9.23077,11.4881,9.98662,0.0,0.69612,0.99639,8.50129,9.89353,0.0,0.0,11.1,0
3.4563,299,0.3,0.0,8.40441,9.92709,-0.19709,0.17065,9.23077,9.23077,11.29255,9.77724,0.0,0.68912,0.99653,8.50962,9.88786,0.0,0.0,11.1,0
3.4662,300,0.3,0.0,8.40441,9.92709,-0.19709,0.17065,9.23077,9.23077,11.29255,9.77724,0.0,0.68912,0.99653,8.50962,9.88786,0.0,0.0,11.1,0
3.4761,301,0.3,0.0,8.42545,9.91924,-0.19374,0.16741,9.23077,9.23077,11.10072,9.59176,0.0,0.68144,0.99666,8.51848,9.88136,0.0,0.0,11.1,0
3.4863,302,0.3,0.0,8.42545,9.91924,-0.19374,0.16741,9.23077,9.23077,11.10072,9.59176,0.0,0.68144,0.99666,8.51848,9.88136,0.0,0.0,11.1,0
3.4962,303,0.3,0.0,8.44406,9.91167,-0.19045,0.16447,9.23077,9.23077,10.91224,9.42365,0.0,0.6733,0.99677,8.52769,9.87429,0.0,0.0,11.1,0
3.5063,304,0.3,0.0,8.44406,9.91167,-0.19045,0.16447,9.23077,9.23077,10.91224,9.42365,0.0,0.6733,0.99677,8.52769,9.87429,0.0,0.0,11.1,0
3.5161,305,0.3,0.0,8.46078,9.90419,-0.18722,0.16176,9.23077,9.23077,10.72688,9.26824,0.0,0.66485,0.99688,8.53713,9.86682,0.0,0.0,11.1,0
3.5261,306,0.3,0.0,8.46078,9.90419,-0.18722,0.16176,9.23077,9.23077,10.72688,9.26824,0.0,0.66485,0.99688,8.53713,9.86682,0.0,0.0,11.1,0
3.5363,307,0.3,0.0,8.47605,9.89672,-0.18404,0.15921,9.23077,9.23077,10.54444,9.12221,0.0,0.6562,0.99698,8.5467,9.85911,0.0,0.0,11.1,0
3.5462,308,0.3,0.0,8.47605,9.89672,-0.18404,0.15921,9.23077,9.23077,10.54444,9.12221,0.0,0.6562,0.99698,8.5467,9.85911,0.0,0.0,11.1,0
3.5564,309,0.3,0.0,8.49018,9.8892,-0.1809,0.15679,9.23077,9.23077,10.36477,8.98318,0.0,0.64791,0.99707,8.55585,9.85167,0.0,0.0,11.1,0
3.5662,310,0.3,0.0,8.49018,9.8892,-0.1809,0.15679,9.23077,9.23077,10.36477,8.98318,0.0,0.64791,0.99707,8.55585,9.85167,0.0,0.0,11.1,0
3.5765,311,0.3,0.0,8.50331,9.88169,-0.17781,0.15447,9.23077,9.23077,10.18776,8.85066,0.0,0.63968,0.99714,8.56472,9.84408,0.0,0.0,11.1,0
3.5862,312,0.3,0.0,8.50331,9.88169,-0.17781,0.15447,9.23077,9.23077,10.18776,8.85066,0.0,0.63968,0.99714,8.56472,9.84408,0.0,0.0,11.1,0
3.5962,313,0.3,0.0,8.5156,9.87417,-0.17476,0.15225,9.23077,9.23077,10.01329,8.72351,0.0,0.6314,0.99721,8.57361,9.83642,0.0,0.0,11.1,0
3.6063,314,0.3,0.0,8.5156,9.87417,-0.17476,0.15225,9.23077,9.23077,10.01329,8.72351,0.0,0.6314,0.99721,8.57361,9.83642,0.0,0.0,11.1,0
3.6161,315,0.3,0.0,8.5272,9.86662,-0.17176,0.15011,9.23077,9.23077,9.84128,8.60052,0.0,0.6231,0.99727,8.58251,9.82871,0.0,0.0,11.1,0
3.6263,316,0.3,0.0,8.5272,9.86662,-0.17176,0.15011,9.23077,9.23077,9.84128,8.60052,0.0,0.6231,0.99727,8.58251,9.82871,0.0,0.0,11.1,0
3.6361,317,0.3,0.0,8.53826,9.85904,-0.1688,0.14802,9.23077,9.23077,9.67166,8.48081,0.0,0.61482,0.99734,8.59137,9.821,0.0,0.0,11.1,0
3.6462,318,0.3,0.0,8.53826,9.85904,-0.1688,0.14802,9.23077,9.23077,9.67166,8.48081,0.0,0.61482,0.99734,8.59137,9.821,0.0,0.0,11.1,0
3.6561,319,0.3,0.0,8.54888,9.85143,-0.16588,0.14598,9.23077,9.23077,9.50439,8.36376,0.0,0.60656,0.9974,8.6002,9.81331,0.0,0.0,11.1,0
3.6661,320,0.3,0.0,8.54888,9.85143,-0.16588,0.14598,9.23077,9.23077,9.50439,8.36376,0.0,0.60656,0.9974,8.6002,9.81331,0.0,0.0,11.1,0
3.6763,321,0.3,0.0,8.54888,9.85143,-0.16588,0.14598,9.23077,9.23077,9.50439,8.36376,0.0,0.60656,0.9974,8.6002,9.81331,0.0,0.0,11.1,0
3.6861,322,0.3,0.0,8.55915,9.84381,-0.163,0.14397,9.23077,9.23077,9.33941,8.24891,0.0,0.59835,0.99746,8.60896,9.80566,0.0,0.0,11.1,0
3.6961,323,0.3,0.0,8.55915,9.84381,-0.163,0.14397,9.23077,9.23077,9.33941,8.24891,0.0,0.59835,0.99746,8.60896,9.80566,0.0,0.0,11.1,0
3.7061,324,0.3,0.0,8.56911,9.83618,-0.16016,0.142,9.23077,9.23077,9.17669,8.13594,0.0,0.59019,0.99752,8.61767,9.79804,0.0,0.0,11.1,0
3.7161,325,0.3,0.0,8.56911,9.83618,-0.16016,0.142,9.23077,9.23077,9.17669,8.13594,0.0,0.59019,0.99752,8.61767,9.79804,0.0,0.0,11.1,0
3.7263,326,0.3,0.0,8.57882,9.82855,-0.15736,0.14006,9.23077,9.23077,9.0162,8.02461,0.0,0.58209,0.99758,8.6263,9.79049,0.0,0.0,11.1,0
3.7361,327,0.3,0.0,8.57882,9.82855,-0.15736,0.14006,9.23077,9.23077,9.0162,8.02461,0.0,0.58209,0.99758,8.6263,9.79049,0.0,0.0,11.1,0
3.7463,328,0.3,0.0,8.58832,9.82094,-0.1546,0.13814,9.23077,9.23077,8.8579,7.91475,0.0,0.57413,0.99763,8.63479,9.78306,0.0,0.0,11.1,0
3.7561,329,0.3,0.0,8.58832,9.82094,-0.1546,0.13814,9.23077,9.23077,8.8579,7.91475,0.0,0.57413,0.99763,8.63479,9.78306,0.0,0.0,11.1,0
3.7661,330,0.3,0.0,8.59761,9.81336,-0.15187,0.13625,9.23077,9.23077,8.70177,7.80642,0.0,0.56625,0.99769,8.6432,9.7757,0.0,0.0,11.1,0
3.7762,331,0.3,0.0,8.59761,9.81336,-0.15187,0.13625,9.23077,9.23077,8.70177,7.80642,0.0,0.56625,0.99769,8.6432,9.7757,0.0,0.0,11.1,0
3.7861,332,0.3,0.0,8.60673,9.80583,-0.14919,0.13438,9.23077,9.23077,8.54778,7.69952,0.0,0.55845,0.99775,8.65151,9.76842,0.0,0.0,11.1,0
3.7962,333,0.3,0.0,8.60673,9.80583,-0.14919,0.13438,9.23077,9.23077,8.54778,7.69952,0.0,0.55845,0.99775,8.65151,9.76842,0.0,0.0,11.1,0
3.8061,334,0.3,0.0,8.61569,9.79835,-0.14654,0.13254,9.23077,9.23077,8.3959,7.59396,0.0,0.55073,0.9978,8.65975,9.76121,0.0,0.0,11.1,0
3.8161,335,0.3,0.0,8.61569,9.79835,-0.14654,0.13254,9.23077,9.23077,8.3959,7.59396,0.0,0.55073,0.9978,8.65975,9.76121,0.0,0.0,11.1,0
3.8263,336,0.3,0.0,8.6245,9.79092,-0.14392,0.13072,9.23077,9.23077,8.24611,7.48968,0.0,0.54309,0.99786,8.66789,9.75407,0.0,0.0,11.1,0
3.8361,337,0.3,0.0,8.6245,9.79092,-0.14392,0.13072,9.23077,9.23077,8.24611,7.48968,0.0,0.54309,0.99786,8.66789,9.75407,0.0,0.0,11.1,0
3.8461,338,0.3,0.0,8.63318,9.78355,-0.14134,0.12892,9.23077,9.23077,8.09838,7.38663,0.0,0.53553,0.99791,8.67595,9.74701,0.0,0.0,11.1,0
3.8561,339,0.3,0.0,8.63318,9.78355,-0.14134,0.12892,9.23077,9.23077,8.09838,7.38663,0.0,0.53553,0.99791,8.67595,9.74701,0.0,0.0,11.1,0
3.8662,340,0.3,0.0,8.64173,9.77624,-0.1388,0.12714,9.23077,9.23077,7.95268,7.28478,0.0,0.52805,0.99796,8.68392,9.74002,0.0,0.0,11.1,0
3.8761,341,0.3,0.0,8.64173,9.77624,-0.1388,0.12714,9.23077,9.23077,7.95268,7.28478,0.0,0.52805,0.99796,8.68392,9.74002,0.0,0.0,11.1,0
3.8861,342,0.3,0.0,8.65017,9.769,-0.13629,0.12539,9.23077,9.23077,7.809,7.18408,0.0,0.52065,0.99802,8.69181,9.73311,0.0,0.0,11.1,0
3.8961,343,0.3,0.0,8.65017,9.769,-0.13629,0.12539,9.23077,9.23077,7.809,7.18408,0.0,0.52065,0.99802,8.69181,9.73311,0.0,0.0,11.1,0
3.906,344,0.3,0.0,8.6585,9.76182,-0.13382,0.12365,9.23077,9.23077,7.66731,7.08452,0.0,0.51334,0.99807,8.6996,9.72628,0.0,0.0,11.1,0
3.9161,345,0.3,0.0,8.6585,9.76182,-0.13382,0.12365,9.23077,9.23077,7.66731,7.08452,0.0,0.51334,0.99807,8.6996,9.72628,0.0,0.0,11.1,0
3.9261,346,0.3,0.0,8.66672,9.75471,-0.13138,0.12193,9.23077,9.23077,7.52759,6.98609,0.0,0.50611,0.99812,8.70731,9.71952,0.0,0.0,11.1,0
3.9361,347,0.3,0.0,8.66672,9.75471,-0.13138,0.12193,9.23077,9.23077,7.52759,6.98609,0.0,0.50611,0.99812,8.70731,9.71952,0.0,0.0,11.1,0
3.9461,348,0.3,0.0,8.67484,9.74767,-0.12898,0.12023,9.23077,9.23077,7.38981,6.88877,0.0,0.49869,0.99817,8.71519,9.71258,0.0,0.0,11.1,0
3.956,349,0.3,0.0,8.67484,9.74767,-0.12898,0.12023,9.23077,9.23077,7.38981,6.88877,0.0,0.49869,0.99817,8.71519,9.71258,0.0,0.0,11.1,0
3.9661,350,0.3,0.0,8.68291,9.74065,-0.12661,0.11854,9.23077,9.23077,7.25398,6.79187,0.0,0.49133,0.99822,8.72303,9.70568,0.0,0.0,11.1,0
3.9761,351,0.3,0.0,8.68291,9.74065,-0.12661,0.11854,9.23077,9.23077,7.25398,6.79187,0.0,0.49133,0.99822,8.72303,9.70568,0.0,0.0,11.1,0
3.9862,352,0.3,0.0,8.69093,9.73366,-0.12427,0.11686,9.23077,9.23077,7.12007,6.69544,0.0,0.48407,0.99827,8.73075,9.69889,0.0,0.0,11.1,0
3.9962,353,0.3,0.0,8.69093,9.73366,-0.12427,0.11686,9.23077,9.23077,7.12007,6.69544,0.0,0.48407,0.99827,8.73075,9.69889,0.0,0.0,11.1,0
4.0064,354,0.3,0.0,8.69889,9.72671,-0.12196,0.11519,9.23077,9.23077,6.98807,6.59966,0.0,0.47693,0.99832,8.73836,9.69221,0.0,0.0,11.1,0
4.0161,355,0.3,0.0,8.69889,9.72671,-0.12196,0.11519,9.23077,9.23077,6.98807,6.59966,0.0,0.47693,0.99832,8.73836,9.69221,0.0,0.0,11.1,0
4.0262,356,0.3,0.0,8.70679,9.71981,-0.11969,0.11353,9.23077,9.23077,6.85798,6.50467,0.0,0.46988,0.99837,8.74586,9.68562,0.0,0.0,11.1,0
4.0361,357,0.3,0.0,8.70679,9.71981,-0.11969,0.11353,9.23077,9.23077,6.85798,6.50467,0.0,0.46988,0.99837,8.74586,9.68562,0.0,0.0,11.1,0
4.0461,358,0.3,0.0,8.7146,9.71297,-0.11746,0.11189,9.23077,9.23077,6.72977,6.41059,0.0,0.46293,0.99842,8.75327,9.67913,0.0,0.0,11.1,0
4.0561,359,0.3,0.0,8.7146,9.71297,-0.11746,0.11189,9.23077,9.23077,6.72977,6.41059,0.0,0.46293,0.99842,8.75327,9.67913,0.0,0.0,11.1,0
4.066,360,0.3,0.0,8.72234,9.7062,-0.11525,0.11026,9.23077,9.23077,6.60342,6.31748,0.0,0.45608,0.99847,8.76057,9.67272,0.0,0.0,11.1,0
4.0761,361,0.3,0.0,8.72234,9.7062,-0.11525,0.11026,9.23077,9.23077,6.60342,6.31748,0.0,0.45608,0.99847,8.76057,9.67272,0.0,0.0,11.1,0
4.0861,362,0.3,0.0,8.72998,9.69951,-0.11308,0.10865,9.23077,9.23077,6.47891,6.22539,0.0,0.44932,0.99852,8.76778,9.66641,0.0,0.0,11.1,0
4.096,363,0.3,0.0,8.72998,9.69951,-0.11308,0.10865,9.23077,9.23077,6.47891,6.22539,0.0,0.44932,0.99852,8.76778,9.66641,0.0,0.0,11.1,0
4.106,364,0.3,0.0,8.73754,9.69289,-0.11094,0.10706,9.23077,9.23077,6.35622,6.13435,0.0,0.44265,0.99857,8.77489,9.66018,0.0,0.0,11.1,0
4.116,365,0.3,0.0,8.73754,9.69289,-0.11094,0.10706,9.23077,9.23077,6.35622,6.13435,0.0,0.44265,0.99857,8.77489,9.66018,0.0,0.0,11.1,0
4.126,366,0.3,0.0,8.74501,9.68634,-0.10883,0.10549,9.23077,9.23077,6.23534,6.04438,0.0,0.43606,0.99861,8.7819,9.65403,0.0,0.0,11.1,0
4.136,367,0.3,0.0,8.74501,9.68634,-0.10883,0.10549,9.23077,9.23077,6.23534,6.04438,0.0,0.43606,0.99861,8.7819,9.65403,0.0,0.0,11.1,0
4.146,368,0.3,0.0,8.75239,9.67988,-0.10675,0.10394,9.23077,9.23077,6.11623,5.95551,0.0,0.42987,0.99865,8.78845,9.64819,0.0,0.0,11.1,0
4.156,369,0.3,0.0,8.75239,9.67988,-0.10675,0.10394,9.23077,9.23077,6.11623,5.95551,0.0,0.42987,0.99865,8.78845,9.64819,0.0,0.0,11.1,0
4.1661,370,0.3,0.0,8.7596,9.67354,-0.1047,0.10242,9.23077,9.23077,5.99886,5.86849,0.0,0.42401,0.99868,8.79458,9.6426,0.0,0.0,11.1,0
4.1761,371,0.3,0.0,8.7596,9.67354,-0.1047,0.10242,9.23077,9.23077,5.99886,5.86849,0.0,0.42401,0.99868,8.79458,9.6426,0.0,0.0,11.1,0
4.186,372,0.3,0.0,8.7666,9.66735,-0.10268,0.10095,9.23077,9.23077,5.88318,5.78384,0.0,0.41755,0.99871,8.8013,9.6364,0.0,0.0,11.1,0
4.196,373,0.3,0.0,8.7666,9.66735,-0.10268,0.10095,9.23077,9.23077,5.88318,5.78384,0.0,0.41755,0.99871,8.8013,9.6364,0.0,0.0,11.1,0
4.206,374,0.3,0.0,8.77354,9.66116,-0.10069,0.09948,9.23077,9.23077,5.76919,5.69952,0.0,0.4112,0.99874,8.80791,9.63032,0.0,0.0,11.1,0
4.216,375,0.3,0.0,8.77354,9.66116,-0.10069,0.09948,9.23077,9.23077,5.76919,5.69952,0.0,0.4112,0.99874,8.80791,9.63032,0.0,0.0,11.1,0
4.226,376,0.3,0.0,8.78041,9.65499,-0.09873,0.09801,9.23077,9.23077,5.65687,5.61576,0.0,0.40496,0.99877,8.81441,9.62434,0.0,0.0,11.1,0
4.236,377,0.3,0.0,8.78041,9.65499,-0.09873,0.09801,9.23077,9.23077,5.65687,5.61576,0.0,0.40496,0.99877,8.81441,9.62434,0.0,0.0,11.1,0
4.246,378,0.3,0.0,8.78721,9.64886,-0.0968,0.09656,9.23077,9.23077,5.54622,5.53273,0.0,0.39882,0.99879,8.82081,9.61845,0.0,0.0,11.1,0
4.256,379,0.3,0.0,8.78721,9.64886,-0.0968,0.09656,9.23077,9.23077,5.54622,5.53273,0.0,0.39882,0.99879,8.82081,9.61845,0.0,0.0,11.1,0
4.266,380,0.3,0.0,8.79393,9.64278,-0.0949,0.09513,9.23077,9.23077,5.43721,5.45054,0.0,0.39278,0.99882,8.8271,9.61266,0.0,0.0,11.1,0
4.276,381,0.3,0.0,8.79393,9.64278,-0.0949,0.09513,9.23077,9.23077,5.43721,5.45054,0.0,0.39278,0.99882,8.8271,9.61266,0.0,0.0,11.1,0
4.286,382,0.3,0.0,8.80056,9.63676,-0.09302,0.09371,9.23077,9.23077,5.32982,5.36926,0.0,0.38683,0.99885,8.83331,9.60696,0.0,0.0,11.1,0
4.296,383,0.3,0.0,8.80056,9.63676,-0.09302,0.09371,9.23077,9.23077,5.32982,5.36926,0.0,0.38683,0.99885,8.83331,9.60696,0.0,0.0,11.1,0
